"Source";"Target"
5585;"CULIi38"
5586;"BLHar4690"
5586;"CollArmsAr58"
5586;"CamMagPep2833"
5588;"CULIi38"
5589;"BLHar682"
5590;"BodArcSelB24"
5590;"BodAsh59"
5590;"BodAsh59"
5590;"BodFair16"
5590;"BodTan346"
5590;"CULFf16"
5590;"CamMagPep2006"
5590;"CamMagPep2006"
5590;"CamTCC600"
5590;"BLHar2251"
5591;"Lincoln44"
5592;"CamTCC601"
5593;"CULAdd7350"
5594;"BodSelSup52"
5595;"CULDd575"
5596;"CULAdd2604"
5597;"BLEge1995"
5598;"BodAsh42"
5598;"BLAdd38010"
5598;"BLHar2391"
5598;"Lam260"
5599;"BodArcSelB14"
5599;"BodBar20"
5599;"Bod414"
5599;"Bod686"
5599;"BodHatDon1"
5599;"BodLauMis600"
5599;"BodLauMis739"
5599;"BodRawPoe149"
5599;"BodRawPoe223"
5599;"OxfChrCh152"
5599;"OxfCCC198"
5599;"OxfNew314"
5599;"OxfTri49"
5599;"CULDd424"
5599;"CULGg427"
5599;"CULIi326"
5599;"CULMm25"
5599;"CamFitzMc181"
5599;"CamTCC582"
5599;"CamTCC595"
5599;"BLAdd5140"
5599;"BLAdd25718"
5599;"BLAdd35286"
5599;"BLEge2726"
5599;"BLEge2863"
5599;"BLEge2864"
5599;"BLHar1758"
5599;"BLHar7333"
5599;"BLHar7334"
5599;"BLHar7335"
5599;"BLLan851"
5599;"BLRoy17Dxv"
5599;"BLRoy18Cii"
5599;"BLSl1685"
5599;"BLSl1686"
5599;"NLWPen392"
5599;"Alnwick455"
5599;"GULHun197"
5599;"Lichfield29"
5599;"Lincoln110"
5599;"LonPhys388"
5599;"RylandsEng113"
5599;"Petworth7"
5599;"Austin143"
5599;"PierpontM249"
5599;"PhilRos10841"
5599;"PUL100"
5599;"HunEL26C9"
5599;"BNangl39"
5599;"TokyoTak24"
5599;"TokyoTak32"
5599;"Bodmer48"
5600;"OxfMert248"
5601;"BodArcSelB14"
5601;"BodBar20"
5601;"Bod414"
5601;"Bod686"
5601;"BodHatDon1"
5601;"BodLauMis600"
5601;"BodLauMis739"
5601;"BodRawPoe141"
5601;"BodRawPoe149"
5601;"BodRawPoe223"
5601;"BodRawC86"
5601;"OxfChrCh152"
5601;"OxfCCC198"
5601;"OxfNew314"
5601;"OxfTri49"
5601;"CULDd424"
5601;"CULGg427"
5601;"CULIi326"
5601;"CULKk13"
5601;"CULMm25"
5601;"CamFitzMc181"
5601;"CamTCC582"
5601;"BLAdd5140"
5601;"BLAdd25718"
5601;"BLAdd35286"
5601;"BLEge2726"
5601;"BLEge2863"
5601;"BLEge2864"
5601;"BLHar1758"
5601;"BLHar7333"
5601;"BLHar7334"
5601;"BLHar1704"
5601;"BLHar2251"
5601;"BLHar2382"
5601;"BLLan851"
5601;"BLRoy17Dxv"
5601;"BLRoy18Cii"
5601;"BLSl1685"
5601;"BLSl1686"
5601;"NLWPen392"
5601;"Alnwick455"
5601;"GULHun197"
5601;"GULHun197"
5601;"Holkham667"
5601;"Lichfield29"
5601;"Lincoln110"
5601;"LonPhys388"
5601;"Chetham6709"
5601;"RylandsEng113"
5601;"Petworth7"
5601;"Austin46"
5601;"Austin143"
5601;"ChicagoUL564"
5601;"PierpontM249"
5601;"PhilRos10841"
5601;"PUL100"
5601;"HunEL26C9"
5601;"BNangl39"
5601;"TokyoTak24"
5601;"TokyoTak32"
5601;"Bodmer48"
5603;"BLCottTibEVII"
5603;"BLHar4196"
5604;"BLRoy20Ai"
5605;"Eton98"
5606;"BodEngPoete1"
5607;"BodEngPoeta1"
5607;"BLAdd22283"
5607;"BlCottCalAII"
5607;"PierpontM818"
5607;"HunHM114"
5608;"OxfBal354"
5609;"Ushaw28"
5610;"Longleat253"
5611;"BLAdd24660"
5612;"BLHar2339"
5613;"CULGg531"
5614;"CULLl510"
5614;"CamMagPep2553"
5614;"Banna"
5615;"BLEge3245"
5616;"OxfStJohn173"
5617;"BodArcSelB14"
5617;"BodBar20"
5617;"Bod414"
5617;"BodHatDon1"
5617;"BodLauMis600"
5617;"BodLauMis739"
5617;"BodRawPoe223"
5617;"OxfChrCh152"
5617;"OxfCCC198"
5617;"OxfNew314"
5617;"OxfTri49"
5617;"CULIi326"
5617;"CULMm25"
5617;"CamFitzMc181"
5617;"CamTCC582"
5617;"BLAdd5140"
5617;"BLAdd35286"
5617;"BLEge2726"
5617;"BLEge2864"
5617;"BLHar1758"
5617;"BLHar7333"
5617;"BLHar7335"
5617;"BLLan851"
5617;"BLRoy17Dxv"
5617;"BLRoy18Cii"
5617;"BLSl1685"
5617;"BLSl1686"
5617;"NLWPen392"
5617;"Alnwick455"
5617;"GULHun197"
5617;"Holkham667"
5617;"Lichfield29"
5617;"Lincoln110"
5617;"LonPhys388"
5617;"RylandsEng113"
5617;"Petworth7"
5617;"Austin143"
5617;"Plimpton253"
5617;"PierpontM249"
5617;"PhilRos10841"
5617;"PUL100"
5617;"HunEL26C9"
5617;"BNangl39"
5617;"TokyoTak24"
5617;"TokyoTak32"
5617;"Bodmer48"
5618;"BodRawB171"
5618;"CULLl214"
5618;"BlCottGalEVIII"
5618;"HarEng530"
5618;"HarEng587"
5618;"HarEng766"
5618;"HarRich35"
5618;"HunHM113"
5618;"HunHM131"
5618;"HunHM136"
5618;"HunHM133"
5618;"YaleBei494"
5619;"OxfLinLat129"
5620;"BristolAS2"
5621;"BLHar7578"
5622;"HunEL26C9"
5623;"BLAdd37049"
5624;"NLS18721"
5624;"NLS18721"
5626;"BLHar7322"
5627;"NLS18721"
5628;"BodRawC285"
5628;"CULDd555"
5628;"CULFf540"
5629;"Bod828"
5630;"BodLatTheD1"
5631;"NLS18721"
5632;"CULIi38"
5634;"BodDig102"
5636;"NLS18721"
5637;"BLSl2593"
5638;"BodDonC13"
5638;"CULGg132"
5639;"TCD661"
5640;"BodDig86"
5640;"OxfJesus29"
5640;"CamTCC323"
5640;"BLCottCalAIX"
5641;"NLS18721"
5642;"BodEngPoeta1"
5642;"CamCCC402"
5642;"BLAru507"
5642;"BLCottCleoCVI"
5642;"BLCottNeroAXIV"
5642;"BLCottTitDXVIII"
5643;"BLHar5369"
5643;"BLAdd45557"
5644;"TCD319"
5645;"StPauls9Dxix"
5646;"BodDouA314"
5647;"HerefordO414"
5648;"Bod34"
5648;"BLRoy17Axxvii"
5649;"BLHar2341"
5649;"NLWMost129"
5649;"RiponCicero"
5649;"OwstonCooke21"
5649;"HunHU1051"
5650;"BodRawPoe32"
5651;"BodRawPoe32"
5651;"YaleBei317"
5652;"OxfBal354"
5652;"CamTCC1230"
5653;"OxfBal354"
5654;"BodLauMis286"
5655;"BLRoy17Dxx"
5656;"CamEmm95"
5656;"CamTCC1037"
5656;"BLSl468"
5657;"CamTCC1037"
5657;"BLSl963"
5658;"BLAru57"
5659;"BLAru57"
5660;"OxfStJohn76"
5660;"BLAdd30506"
5660;"BLHar1251"
5660;"BLHar2320"
5660;"VandAReid44"
5660;"Tiverton"
5660;"HunHM140"
5661;"Lam265"
5662;"BodAsh1478"
5662;"BodAsh1479"
5663;"BodSelSup53"
5663;"Bod221"
5663;"BodEngPoetd4"
5663;"BodLauMis735"
5663;"CovAcc3251"
5663;"DULCosViii9"
5663;"YaleBei493"
5664;"HunHM129"
5665;"CULEe112"
5666;"BLAru285"
5666;"BLHar6919"
5666;"Asloan"
5668;"CULEe112"
5669;"NLS18721"
5670;"CamFitz55"
5670;"PriO4"
5671;"BodAsh42"
5671;"CULDd11"
5671;"Lam260"
5672;"CULDd11"
5673;"BodAsh42"
5673;"BodEngPoeta1"
5673;"CULAdd8335"
5673;"CULDd11"
5673;"CULGg531"
5673;"BLAdd22283"
5673;"Lam260"
5673;"MinULZ822"
5673;"HunHM129"
5674;"BodAsh42"
5674;"BodEngPoeta1"
5674;"CULAdd8335"
5674;"CULDd11"
5674;"CULGg531"
5674;"BLAdd22283"
5674;"BLAdd38010"
5674;"Lam260"
5674;"MinULZ822"
5674;"HunHM129"
5675;"BodEngPoeta1"
5675;"BodAsh42"
5675;"BodEngPoetc3"
5675;"BodLatMisB17"
5675;"CULAdd8335"
5675;"CULDd11"
5675;"CULGg531"
5675;"BLCottTibEVII"
5675;"BLHar4196"
5675;"BLAdd38010"
5675;"Lam260"
5675;"HunHM129"
5675;"MinULZ822"
5676;"BLHar682"
5677;"Cushwa-Leighton"
5678;"BodEngPoete1"
5679;"CamStJohn259"
5680;"BLAdd5666"
5681;"CULLl510"
5682;"BLRoyApp58"
5683;"BodEngPoete1"
5683;"CULAdd5943"
5683;"BLAdd5666"
5684;"BLHar2380"
5684;"BLAdd5465"
5685;"CULLl510"
5685;"CamMagPep2553"
5685;"Banna"
5686;"VandADyce45"
5687;"Banna"
5688;"NLS1844"
5689;"BLHar682"
5690;"BLHar4196"
5691;"BodDou302"
5691;"OxfBal354"
5692;"CamMagPep2498"
5693;"CamTCC600"
5693;"BLHar2251"
5693;"BLAdd29729"
5696;"BodAsh759"
5696;"BodAsh759"
5696;"BodAsh759"
5697;"CamTCC600"
5697;"BLHar2251"
5697;"BLAdd29729"
5698;"OxfJesus29"
5699;"BodDig102"
5700;"BodRawC506"
5701;"BLRoy17Bxlvii"
5702;"BLHar7322"
5703;"CULKk424"
5704;"BodDou78"
5704;"CamTCC600"
5705;"HunHM136"
5706;"TokyoTak4"
5707;"Bod596"
5707;"BodRawC86"
5707;"BLAdd39574"
5707;"BLHar2380"
5707;"NLS3473"
5707;"Lam306"
5707;"Lam853"
5707;"HarEng530"
5708;"DULCosViii9"
5709;"GULHun83"
5710;"NLS18721"
5711;"HunHM136"
5712;"Longleat29"
5712;"NLWPork10"
5713;"CULFf16"
5714;"BLAdd10336"
5715;"BLAdd15549"
5715;"RylandsLat405"
5716;"BLCottTibEVII"
5716;"BLHar4196"
5717;"BLSl3747"
5718;"TCD516"
5719;"BodArcSelB26"
5720;"CULEe112"
5721;"CULIi38"
5722;"BLHar2316"
5723;"NYPL120"
5724;"BLHar682"
5725;"BodEngPoeta1"
5725;"BodAsh42"
5727;"Aylesford"
5728;"Bod779"
5729;"CamFitzMc182"
5729;"CamMagPep2006"
5730;"BLHar682"
5731;"BodAsh59"
5731;"Bod48"
5731;"Bod131"
5731;"Bod686"
5731;"Bod912"
5731;"BodDig186"
5731;"BodFair16"
5731;"BodRawC48"
5731;"BodRawC316"
5731;"OxfLinLat129"
5731;"CULAdd6686"
5731;"CamGon249"
5731;"CamJes56"
5731;"CamTCC601"
5731;"CamTCC601"
5731;"BLAdd31042"
5731;"BLAdd34360"
5731;"BlCottGalEVIII"
5731;"BLCottTitDXX"
5731;"BLEge1995"
5731;"BLHar2169"
5731;"BLHar2251"
5731;"BLHar2261"
5731;"BLHar7333"
5731;"BLLan699"
5731;"BLLan762"
5731;"BLRoy18Dii"
5731;"BLSto69"
5731;"HatCP271"
5731;"IpswichSRO"
5731;"Lam306"
5731;"NottsULMeLm1"
5731;"PierpontB17"
5731;"Wolfson"
5731;"TCD516"
5731;"Leiden"
5733;"BLHar682"
5734;"BLAdd46919"
5735;"CULGg26"
5736;"KilkennyCorp"
5737;"CULLl510"
5737;"CamMagPep2553"
5737;"Banna"
5738;"BLSl2584"
5739;"CULLl510"
5739;"CamMagPep2553"
5739;"Banna"
5740;"OxfBal354"
5741;"BLAdd31922"
5742;"TCD432"
5743;"NottsULMeLm1"
5744;"BodArcSelB26"
5745;"TCD432"
5746;"BodAsh8"
5747;"CULGg26"
5748;"TCD211"
5749;"DULCosViii9"
5750;"OxfMagd60"
5751;"CamCCC423"
5752;"Salisb103"
5753;"BodDig133"
5754;"HarEng766"
5755;"BLCottFausBVI"
5756;"BodArcSelB14"
5756;"BodBar20"
5756;"Bod414"
5756;"Bod686"
5756;"BodHatDon1"
5756;"BodLauMis739"
5756;"BodRawPoe141"
5756;"BodRawPoe149"
5756;"BodRawPoe223"
5756;"OxfChrCh152"
5756;"OxfCCC198"
5756;"OxfNew314"
5756;"OxfTri49"
5756;"CULDd424"
5756;"CULIi326"
5756;"CULMm25"
5756;"CamFitzMc181"
5756;"CamTCC595"
5756;"BLAdd5140"
5756;"BLAdd35286"
5756;"BLEge2726"
5756;"BLEge2864"
5756;"BLHar1758"
5756;"BLHar7333"
5756;"BLHar7334"
5756;"BLHar7335"
5756;"BLLan851"
5756;"BLRoy17Dxv"
5756;"BLRoy18Cii"
5756;"BLSl1685"
5756;"BLSl1686"
5756;"NLWPen392"
5756;"Alnwick455"
5756;"GULHun197"
5756;"Holkham667"
5756;"Lichfield29"
5756;"Lincoln110"
5756;"LonPhys388"
5756;"RylandsEng113"
5756;"Petworth7"
5756;"Austin143"
5756;"ChicagoUL564"
5756;"PierpontM249"
5756;"PhilRos10841"
5756;"PUL100"
5756;"HunEL26C9"
5756;"BNangl39"
5756;"TokyoTak22"
5756;"TokyoTak24"
5756;"Bodmer48"
5757;"BLLan210"
5758;"BLSl2593"
5759;"BLHar7322"
5760;"BLHar682"
5761;"BodArcSelB10"
5773;"BLRoy18Bxxiii"
5775;"BLHar7322"
5776;"BLHar7322"
5777;"BodLatTheD1"
5778;"BLHar2255"
5779;"BodAsh1379"
5780;"BLRoy8Dx"
5781;"Bod649"
5782;"BLHar7322"
5783;"CamTH16"
5783;"BLRoy5Avi"
5785;"Banna"
5786;"BodLauMis213"
5786;"Bod187"
5786;"Bod410"
5786;"BodRawC670"
5786;"EDU82"
5786;"Lincoln44"
5786;"WorcF19"
5787;"CamPem258"
5788;"CamTCC601"
5789;"BLAdd5665"
5790;"BLRoy13Di"
5790;"YaleBei593"
5790;"Goldschmidt50"
5791;"CamStJohn259"
5792;"Bod686"
5792;"CamTCC600"
5792;"BLHar2251"
5792;"BLHar4011"
5792;"BLAdd29729"
5792;"HunEL26A13"
5793;"BodFair16"
5793;"BodAsh59"
5793;"BLHar7578"
5793;"BLAdd16165"
5794;"OxfBal354"
5795;"BLAdd10392"
5796;"CamStJohn235"
5797;"BLSl2593"
5798;"BodArcSelB26"
5799;"BodArcSelB24"
5799;"CULLl510"
5799;"CamMagPep2553"
5799;"Banna"
5800;"BodAsh42"
5800;"CULGg531"
5800;"HunHM129"
5801;"BodArcSelB14"
5801;"BodBar20"
5801;"Bod686"
5801;"OxfChrCh152"
5801;"OxfNew314"
5801;"CULDd424"
5801;"CULGg427"
5801;"CamTCC595"
5801;"BLAdd5140"
5801;"BLEge2726"
5801;"BLEge2864"
5801;"BLHar1758"
5801;"BLHar7333"
5801;"BLRoy18Cii"
5801;"NLWPen392"
5801;"Lincoln110"
5801;"LonPhys388"
5801;"RylandsEng113"
5801;"Austin143"
5801;"NapXIIIB29"
5801;"PUL100"
5801;"HunEL26C9"
5801;"TokyoTak24"
5802;"BodArcSelB14"
5802;"BodBar20"
5802;"Bod414"
5802;"Bod686"
5802;"BodHatDon1"
5802;"BodLauMis600"
5802;"BodLauMis739"
5802;"BodRawPoe141"
5802;"BodRawPoe149"
5802;"BodRawPoe223"
5802;"OxfChrCh152"
5802;"OxfCCC198"
5802;"OxfNew314"
5802;"OxfTri49"
5802;"CULDd424"
5802;"CULIi326"
5802;"CULMm25"
5802;"CamFitzMc181"
5802;"CamTCC582"
5802;"CamTCC595"
5802;"BLAdd5140"
5802;"BLAdd35286"
5802;"BLEge2726"
5802;"BLEge2864"
5802;"BLHar1758"
5802;"BLHar7334"
5802;"BLHar7335"
5802;"BLLan851"
5802;"BLRoy17Dxv"
5802;"BLRoy18Cii"
5802;"BLSl1686"
5802;"NLWPen392"
5802;"Alnwick455"
5802;"GULHun197"
5802;"Holkham667"
5802;"Lichfield29"
5802;"Lincoln110"
5802;"LonPhys388"
5802;"RylandsEng113"
5802;"Petworth7"
5802;"Austin143"
5802;"ChicagoUL564"
5802;"PierpontM249"
5802;"PhilRos10841"
5802;"PUL100"
5802;"HunEL26C9"
5802;"BNangl39"
5802;"TokyoTak22"
5802;"TokyoTak24"
5802;"Bodmer48"
5803;"BodArcSelB10"
5803;"BodAsh59"
5803;"Bod638"
5803;"BodFair16"
5803;"CULIi321"
5803;"CamMagPep2006"
5803;"CamMagPep2006"
5803;"CamTCC600"
5803;"BLHar2251"
5803;"BLLan699"
5803;"Leiden"
5804;"CULAdd5943"
5805;"PierpontAcc698"
5806;"LincolnArchCB2"
5807;"BodEngPoeta1"
5807;"BLAdd22283"
5809;"Bod779"
5809;"BodEngPoeta1"
5809;"BodLauMis463"
5809;"BodTan17"
5809;"OxfTri57"
5809;"CamKC13"
5809;"CamMagPep2344"
5809;"BLEge2891"
5809;"BLHar2277"
5810;"BodHat56"
5810;"CULKk15"
5811;"BLCottFausAV"
5812;"CovAcc3251"
5814;"BodTan407"
5815;"CULIi38"
5816;"BodeMus86"
5817;"CULIi38"
5818;"CULEe112"
5819;"BodAsh59"
5820;"BLAdd34193"
5821;"OxfBal354"
5822;"NLS18721"
5823;"Bod638"
5823;"BodDig181"
5823;"BodFair16"
5823;"BodTan346"
5823;"BLAdd16165"
5823;"BLAdd17492"
5823;"BLHar372"
5823;"BLHar7333"
5823;"Longleat258"
5824;"BodAsh59"
5824;"BLAdd16165"
5825;"CamTCC1157"
5826;"CamJes56"
5826;"CamTCC601"
5826;"BLHar2251"
5826;"BLHar2255"
5826;"BLAdd34360"
5826;"Chetham6709"
5827;"BodArcSelB26"
5827;"BLEge3307"
5828;"CantAdd68"
5829;"BLAdd46919"
5830;"BLEge3143"
5831;"BLAdd5665"
5832;"NLS18721"
5833;"BLAdd34193"
5834;"BLHar7322"
5835;"Dod"
5837;"BLAdd17376"
5838;"BLSl252"
5838;"RomeEC1306"
5839;"BodEngPoeta1"
5839;"BodAsh42"
5839;"CULAdd8335"
5839;"CULDd11"
5839;"CULGg531"
5839;"BLAdd22283"
5839;"BLAdd38010"
5839;"Lam260"
5839;"HunHM129"
5839;"MinULZ822"
5840;"DULCosVv19"
5841;"OxfLinLat141"
5842;"BodHat12"
5843;"BodAsh59"
5843;"CULEe435a"
5843;"CULFf238"
5843;"CamSidney55"
5843;"BLHar1706"
5843;"BLHar2339"
5843;"BLHar5396"
5843;"BLSl1313"
5843;"Ushaw28"
5843;"BodLatLitE17"
5844;"OxfUni96"
5844;"CULFf615"
5845;"Bod61"
5845;"Bod89"
5845;"Bod423"
5845;"BodDou107"
5845;"BodEngTheole16"
5845;"BodGreaves54"
5845;"BodHat97"
5845;"BodLauMis104"
5845;"BodLauMis513"
5845;"BodRawC401"
5845;"OxfCCC155"
5845;"CULAdd6150"
5845;"CULDd451"
5845;"CULFf114"
5845;"CULHh113"
5845;"CULIi126"
5845;"CamCCC423"
5845;"CamJes51"
5845;"CamPem285"
5845;"CamTCC376"
5845;"CamStJohn176"
5845;"BLAdd10052"
5845;"BLAdd15237"
5845;"BLAdd21202"
5845;"BLAdd22121"
5845;"BLAdd37049"
5845;"BLHar206"
5845;"BLHar1197"
5845;"BLHar2250"
5845;"BLHar2379"
5845;"BLHar6580"
5845;"BLHar7578"
5845;"BLLan344"
5845;"BLRoy8Ev"
5845;"BLSl1253"
5845;"UnivLon657"
5845;"HerefordP77"
5845;"RylandsLat201"
5845;"Stonyh30"
5845;"Ushaw28"
5845;"YaleBeiOsfa2"
5845;"HunHM124"
5845;"Urbana71"
5845;"TCD159"
5845;"TCD351"
5845;"TokyoTak96"
5846;"BLHar682"
5847;"BLAdd25031"
5849;"NLS18721"
5850;"NLS18721"
5851;"BodAsh189"
5852;"YaleBei163"
5853;"NLS18721"
5854;"BLSl513"
5854;"AbeUL123"
5854;"YaleBei365"
5854;"BosPLMed100"
5855;"CULLl510"
5855;"CamMagPep2553"
5856;"BLAru285"
5856;"Banna"
5857;"OxfLinLat141"
5858;"BodLatLitE17"
5859;"CamTCC323"
5860;"CamStJohn195"
5862;"BodAsh59"
5863;"CULIi38"
5863;"OxfMert248"
5864;"WorcF126"
5865;"BLAdd46919"
5866;"BLSl2593"
5867;"NYPL120"
5868;"BLAdd11579"
5869;"Banna"
5870;"BLHar682"
5871;"BLHar3865"
5871;"Banna"
5871;"EDU205"
5871;"Asloan"
5872;"BLHar2252"
5873;"BLRoyApp58"
5874;"OxfJesus29"
5875;"BLEge1993"
5876;"CULLl510"
5876;"CamMagPep2553"
5877;"BLCottVitAXVI"
5878;"PierpontM957"
5879;"CamStJohn28"
5880;"OxfBal354"
5880;"OxfBal354"
5880;"BLAdd37075"
5880;"RylandsLat394"
5881;"BLCottVitAXVI"
5883;"BLAdd31922"
5884;"Bod480"
5885;"BLAdd31922"
5886;"BLRoyApp58"
5887;"BodDou88"
5887;"BodDou169"
5887;"CamCCC441"
5887;"CamCCC481"
5887;"BLHar219"
5887;"BLAdd11579"
5887;"BLRoy7Ci"
5887;"NLWLan4"
5887;"ArrBM184"
5887;"BerlinPhill"
5888;"BLRoy8Dxiii"
5889;"PROE16322257"
5890;"YaleBei331"
5891;"BodEngPoete1"
5891;"BLSl2593"
5892;"WorcF126"
5893;"WorcQ46"
5894;"NYPL120"
5895;"BodAsh176"
5897;"BLAdd37049"
5898;"TCD157"
5899;"HunHM19999"
5900;"Lincoln91"
5901;"CULEe112"
5902;"BLHar7333"
5903;"OxfPem258"
5904;"OxfLinLat129"
5904;"YaleBei15"
5905;"BLHar485"
5905;"HerefordO414"
5906;"OxfMert248"
5907;"BodAsh42"
5907;"BodEngPoeta1"
5907;"CULAdd8335"
5907;"CULDd11"
5907;"CULGg531"
5907;"BLAdd22283"
5907;"BLAdd38010"
5907;"Lam260"
5907;"MinULZ822"
5907;"HunHM129"
5908;"BodRawC813"
5909;"BLHar2380"
5910;"CamTCC1450"
5911;"Bod187"
5911;"Bod410"
5911;"BodLauMis213"
5911;"BodRawC670"
5911;"CamGon71"
5911;"EDU82"
5911;"Lincoln44"
5911;"Spalding"
5911;"WorcF19"
5911;"VaticanOtto"
5912;"BLHar2316"
5913;"CamTCC600"
5913;"BLHar2251"
5913;"BLAdd29729"
5914;"BLHar1022"
5915;"BodAsh41"
5916;"CULMm441"
5917;"NLS18721"
5918;"OxfBal354"
5918;"CULHh412"
5919;"BLAdd27879"
5920;"BodAsh759"
5920;"BodAsh1416"
5920;"BodAsh1448"
5920;"BodAsh1479"
5920;"BodRawB306"
5920;"CamTCC1120"
5920;"BLSl288"
5920;"BLSl3688"
5920;"BLSl1842"
5920;"BLSl3688"
5920;"LincInnH90"
5920;"Wellcome519"
5921;"GULHun259"
5923;"NYPLDrexFr4181"
5924;"Wellcome673"
5925;"BodAsh191IV"
5926;"BLHar682"
5927;"PierpontM818"
5928;"NLS18721"
5929;"CULEe112"
5930;"CamFitzMus"
5930;"BLAdd5465"
5930;"NYPLDrexFr4183"
5930;"ChicagoUL253"
5931;"CULEe112"
5932;"CULEe112"
5934;"BodArcSelB24"
5934;"Banna"
5935;"BodLatTheD1"
5936;"CULEe112"
5937;"Bod649"
5938;"BLEge1995"
5938;"TCD661"
5939;"BLRoy18Bxxiii"
5940;"CULDd564"
5940;"Lincoln91"
5940;"Longleat29"
5941;"BodeMus180"
5942;"Salisb126"
5943;"CamJes13"
5944;"OxfMert248"
5945;"BLAdd37049"
5946;"HerefordO311"
5947;"BLSl2593"
5948;"BLHar7322"
5949;"BodHat2"
5950;"CamJes13"
5951;"BodEngPoete1"
5952;"BodEngPoete1"
5952;"BodEngPoete1"
5952;"OxfBal354"
5952;"YaleBei365"
5953;"BLAdd5665"
5954;"BodAsh42"
5954;"BodEngPoeta1"
5954;"CULAdd8335"
5954;"CULDd11"
5954;"CULGg531"
5954;"BLAdd22283"
5954;"BLAdd38010"
5954;"Lam260"
5954;"MinULZ822"
5954;"HunHM129"
5955;"BodEngPoeta1"
5955;"BodAsh42"
5955;"CULAdd8335"
5955;"CULDd11"
5955;"CULGg531"
5955;"Lam260"
5955;"MinULZ822"
5955;"HunHM129"
5956;"BodEngPoeta1"
5956;"BodAsh42"
5956;"CULAdd8335"
5956;"CULDd11"
5956;"CULGg531"
5956;"BLAdd22283"
5956;"BLAdd38010"
5956;"Lam260"
5956;"MinULZ822"
5956;"HunHM129"
5957;"BLAdd19046"
5958;"CamCCC171"
5959;"NLS18721"
5960;"HerefordO35"
5961;"BodLatTheD1"
5962;"BodDig181"
5963;"CULAdd6686"
5964;"BodFair16"
5964;"BLAdd29729"
5965;"BodFair16"
5965;"CULGg427"
5965;"CamMagPep2006"
5966;"OxfTri38"
5966;"BLLan699"
5966;"Lincoln129"
5966;"InnerTem51111"
5966;"HunHM140"
5967;"BLHar7578"
5968;"BLAdd5465"
5969;"CULEe112"
5970;"BLAdd5465"
5971;"Banna"
5973;"BLHar661"
5973;"HarEng1054"
5974;"NLS18721"
5975;"BodFair16"
5976;"BLHar665"
5977;"BodAsh1379"
5977;"BodAsh1442"
5977;"BodDig95"
5977;"CamTCC759"
5977;"BLHar1735"
5977;"BLSl3215"
5977;"Wellcome406"
5978;"BodDig18"
5978;"BodLauMis174"
5978;"BodRawA389"
5978;"BodEngPoete17"
5978;"RylandsEng51"
5978;"StGeorgEII"
5978;"PhilUPEng1"
5979;"SocAnt101"
5980;"OxfMagd30"
5980;"PierpontM775"
5980;"BodLauMis416"
5981;"BLCottTibEVII"
5981;"BLHar4196"
5982;"BodEngPoeta1"
5982;"BodAsh42"
5982;"CULAdd8335"
5982;"CULDd11"
5982;"CULGg531"
5982;"BLAdd38010"
5982;"EDCPCM"
5982;"Lam260"
5982;"MinULZ822"
5982;"HunHM129"
5983;"BLCottJulBXII"
5984;"NYPL120"
5985;"BodArcSelB10"
5986;"BLRoyApp58"
5987;"BLHar367"
5987;"BLHar542"
5988;"BodEngPoeta1"
5988;"BLAdd22283"
5989;"BodeMus232"
5989;"CULAdd3042"
5989;"UppsalaC494"
5990;"CamTCC599"
5990;"BLAdd34360"
5990;"BLHar2251"
5991;"BodEngPoete1"
5992;"PULTayM5"
5993;"BodLauMis622"
5994;"NLS18721"
5995;"CamEmm405"
5996;"CamGon201"
5997;"CULGg26"
5998;"BLAdd10336"
5999;"BLRoy12Exvi"
6000;"BLHar682"
6001;"PROC473712"
6002;"CULLl510"
6002;"CamMagPep2553"
6002;"Banna"
6002;"Banna"
6003;"CULLl510"
6003;"CamMagPep2553"
6003;"CamMagPep2553"
6004;"CULGg26"
6005;"BodLauMis23"
6006;"BLHar3362"
6007;"BLEge3245"
6008;"StPauls9Dxix"
6009;"BodLauMis77"
6010;"BLHar2316"
6011;"Lam78"
6012;"NLS18721"
6013;"BodAsh1378"
6013;"BLRoy12Bxxv"
6013;"BLSl3160"
6014;"BodAsh57"
6014;"BodAsh1441"
6014;"BodAsh1445"
6014;"BodAsh1451"
6014;"BodAsh1451"
6014;"BodAsh1451"
6014;"BodAsh1451"
6014;"BodAsh1464"
6014;"BodAsh1479"
6014;"BodAsh1490"
6014;"BodeMus63"
6014;"CamTCC910"
6014;"CamTCC1119"
6014;"CamTCC1269"
6014;"BLAdd10302"
6014;"BLHar853"
6014;"BLRoy18Bxxiv"
6014;"BLSl1873"
6014;"BLSl2036"
6014;"BLSl2174"
6014;"BLSl2174"
6014;"BLSl2532"
6014;"BLSl3580B"
6014;"LincInnH90"
6014;"Wellcome580"
6014;"TCD684"
6014;"EDULaiii164"
6014;"Longleat178"
6014;"BosHistSoc"
6014;"BosHistSoc"
6014;"CopenRoy3503"
6014;"FinchHatton323"
6014;"BristolClifton"
6016;"CULEe112"
6017;"NYPL120"
6018;"Atkinson"
6019;"NLS3473"
6020;"BodEngPoete1"
6020;"OxfBal354"
6020;"CamTCC1230"
6020;"BLAdd5665"
6020;"BLAdd5665"
6020;"BLHar4294"
6021;"CamMagPep2553"
6021;"BLAru285"
6021;"Banna"
6021;"Banna"
6022;"HunHM744"
6023;"BodArchGe35"
6024;"BLAru285"
6025;"BLAdd31042"
6026;"Salisb103"
